EBLN1	10	ENSG00000223601
EBLN2	3	ENSG00000255423
EBNA1BP2	1	ENSG00000117395
EBP	X	ENSG00000147155
EBPL	13	ENSG00000123179
ECD	10	ENSG00000122882
ECE1	1	ENSG00000117298
ECE2	3	ENSG00000145194
ECEL1	2	ENSG00000171551
ECH1	19	ENSG00000104823
ECHDC1	6	ENSG00000093144
ECHDC2	1	ENSG00000121310
ECHDC3	10	ENSG00000134463
ECHS1	10	ENSG00000127884
ECI1	16	ENSG00000167969
ECI2	6	ENSG00000198721
ECM1	1	ENSG00000143369
ECM2	9	ENSG00000106823
ECSCR	5	ENSG00000249751,ENSG00000279686
ECSIT	19	ENSG00000130159
ECT2	3	ENSG00000114346
ECT2L	6	ENSG00000203734
EDA	X	ENSG00000158813
EDA2R	X	ENSG00000131080
EDAR	2	ENSG00000135960
EDARADD	1	ENSG00000186197
EDC3	15	ENSG00000179151
EDC4	16	ENSG00000038358
EDDM3A	14	ENSG00000181562
EDDM3B	14	ENSG00000181552
EDEM1	3	ENSG00000134109
EDEM2	20	ENSG00000088298
EDEM3	1	ENSG00000116406
EDF1	9	ENSG00000107223
EDIL3	5	ENSG00000164176
EDN1	6	ENSG00000078401
EDN2	1	ENSG00000127129
EDN3	20	ENSG00000124205
EDNRA	4	ENSG00000151617
EDNRB	13	ENSG00000136160
EDRF1	10	ENSG00000107938
EEA1	12	ENSG00000102189
EED	11	ENSG00000074266
EEF1A1	6	ENSG00000156508
EEF1A2	20	ENSG00000101210
EEF1B2	2	ENSG00000114942
EEF1D	8	ENSG00000104529
EEF1E1	6	ENSG00000124802
EEF1E1-BLOC1S5	6	ENSG00000265818
EEF1G	11	ENSG00000254772
EEF2	19	ENSG00000167658
EEF2K	16	ENSG00000103319
EEF2KMT	16	ENSG00000118894
EEFSEC	3	ENSG00000132394
EEPD1	7	ENSG00000122547
EFCAB1	8	ENSG00000034239
EFCAB10	7	ENSG00000185055
EFCAB11	14	ENSG00000140025
EFCAB12	3	ENSG00000172771
EFCAB13	17	ENSG00000178852
EFCAB14	1	ENSG00000159658
EFCAB2	1	ENSG00000203666
EFCAB3	17	ENSG00000172421
EFCAB5	17	ENSG00000176927
EFCAB6	22	ENSG00000186976
EFCAB7	1	ENSG00000203965
EFCAB8	20	ENSG00000215529
EFCAB9	5	ENSG00000214360
EFCC1	3	ENSG00000114654
EFEMP1	2	ENSG00000115380
EFEMP2	11	ENSG00000172638
EFHB	3	ENSG00000163576
EFHC1	6	ENSG00000096093
EFHC2	X	ENSG00000183690
EFHD1	2	ENSG00000115468
EFHD2	1	ENSG00000142634
EFNA1	1	ENSG00000169242
EFNA2	19	ENSG00000099617
EFNA3	1	ENSG00000143590
EFNA4	1	ENSG00000243364
EFNA5	5	ENSG00000184349
EFNB1	X	ENSG00000090776
EFNB2	13	ENSG00000125266
EFNB3	17	ENSG00000108947
EFR3A	8	ENSG00000132294
EFR3B	2	ENSG00000084710
EFS	14	ENSG00000100842
EFTUD1	15	ENSG00000140598
EFTUD2	17	ENSG00000108883
EGF	4	ENSG00000138798
EGFL6	X	ENSG00000198759
EGFL7	9	ENSG00000172889
EGFL8	6	ENSG00000241404
EGFLAM	5	ENSG00000164318
EGFR	7	ENSG00000146648
EGLN1	1	ENSG00000135766
EGLN2	19	ENSG00000269858
EGLN3	14	ENSG00000129521
EGR1	5	ENSG00000120738
EGR2	10	ENSG00000122877
EGR3	8	ENSG00000179388
EGR4	2	ENSG00000135625
EHBP1	2	ENSG00000115504
EHBP1L1	11	ENSG00000173442
EHD1	11	ENSG00000110047
EHD2	19	ENSG00000024422
EHD3	2	ENSG00000013016
EHD4	15	ENSG00000103966
EHF	11	ENSG00000135373
EHHADH	3	ENSG00000113790
EHMT1	9	ENSG00000181090
EHMT2	6	ENSG00000204371
EI24	11	ENSG00000149547
EID1	15	ENSG00000255302
EID2	19	ENSG00000176396
EID2B	19	ENSG00000176401
EID3	12	ENSG00000255150
EIF1	17	ENSG00000173812
EIF1AD	11	ENSG00000175376
EIF1AX	X	ENSG00000173674
EIF1AY	Y	ENSG00000198692
EIF1B	3	ENSG00000114784
EIF2A	3	ENSG00000144895
EIF2AK1	7	ENSG00000086232
EIF2AK2	2	ENSG00000055332
EIF2AK3	2	ENSG00000172071
EIF2AK4	15	ENSG00000128829
EIF2B1	12	ENSG00000111361
EIF2B2	14	ENSG00000119718
EIF2B3	1	ENSG00000070785
EIF2B4	2	ENSG00000115211
EIF2B5	3	ENSG00000145191
EIF2D	1	ENSG00000143486
EIF2S1	14	ENSG00000134001
EIF2S2	20	ENSG00000125977
EIF2S3	X	ENSG00000130741
EIF2S3L	12	ENSG00000180574
EIF3A	10	ENSG00000107581
EIF3B	7	ENSG00000106263
EIF3C	16	ENSG00000184110
EIF3CL	16	ENSG00000205609
EIF3D	22	ENSG00000100353
EIF3E	8	ENSG00000104408
EIF3F	11	ENSG00000175390
EIF3G	19	ENSG00000130811
EIF3H	8	ENSG00000147677
EIF3I	1	ENSG00000084623
EIF3J	15	ENSG00000104131
EIF3K	19	ENSG00000178982
EIF3L	22	ENSG00000100129
EIF3M	11	ENSG00000149100
EIF4A1	17	ENSG00000161960
EIF4A2	3	ENSG00000156976
EIF4A3	17	ENSG00000141543
EIF4B	12	ENSG00000063046
EIF4E	4	ENSG00000151247
EIF4E1B	5	ENSG00000175766
EIF4E2	2	ENSG00000135930
EIF4E3	3	ENSG00000163412
EIF4EBP1	8	ENSG00000187840
EIF4EBP2	10	ENSG00000148730
EIF4EBP3	5	ENSG00000243056
EIF4ENIF1	22	ENSG00000184708
EIF4G1	3	ENSG00000114867
EIF4G2	11	ENSG00000110321
EIF4G3	1	ENSG00000075151
EIF4H	7	ENSG00000106682
EIF5	14	ENSG00000100664
EIF5A	17	ENSG00000132507
EIF5A2	3	ENSG00000163577
EIF5AL1	10	ENSG00000253626
EIF5B	2	ENSG00000158417
EIF6	20	ENSG00000242372
ELAC1	18	ENSG00000141642
ELAC2	17	ENSG00000006744
ELANE	19	ENSG00000197561
ELAVL1	19	ENSG00000066044
ELAVL2	9	ENSG00000107105
ELAVL3	19	ENSG00000196361
ELAVL4	1	ENSG00000162374
ELF1	13	ENSG00000120690
ELF2	4	ENSG00000109381
ELF3	1	ENSG00000163435
ELF4	X	ENSG00000102034
ELF5	11	ENSG00000135374
ELFN1	7	ENSG00000225968
ELFN2	22	ENSG00000166897
ELK1	X	ENSG00000126767
ELK3	12	ENSG00000111145
ELK4	1	ENSG00000158711
ELL	19	ENSG00000105656
ELL2	5	ENSG00000118985
ELL3	15	ENSG00000128886
ELMO1	7	ENSG00000155849
ELMO2	20	ENSG00000062598
ELMO3	16	ENSG00000102890
ELMOD1	11	ENSG00000110675
ELMOD2	4	ENSG00000179387
ELMOD3	2	ENSG00000115459
ELMSAN1	14	ENSG00000156030
ELN	7	ENSG00000049540
ELOF1	19	ENSG00000130165
ELOVL1	1	ENSG00000066322
ELOVL2	6	ENSG00000197977
ELOVL3	10	ENSG00000119915
ELOVL4	6	ENSG00000118402
ELOVL5	6	ENSG00000012660
ELOVL6	4	ENSG00000170522
ELOVL7	5	ENSG00000164181
ELP2	18	ENSG00000134759
ELP3	8	ENSG00000134014
ELP4	11	ENSG00000109911
ELP5	17	ENSG00000170291
ELP6	3	ENSG00000163832
ELSPBP1	19	ENSG00000169393
EMB	5	ENSG00000170571
EMC1	1	ENSG00000127463
EMC10	19	ENSG00000161671
EMC2	8	ENSG00000104412
EMC3	3	ENSG00000125037
EMC4	15	ENSG00000128463
EMC6	17	ENSG00000127774
EMC7	15	ENSG00000134153
EMC8	16	ENSG00000131148
EMC9	14	ENSG00000100908
EMCN	4	ENSG00000164035
EMD	X	ENSG00000102119
EME1	17	ENSG00000154920
EME2	16	ENSG00000197774
EMG1	12	ENSG00000126749
EMID1	22	ENSG00000186998
EMILIN1	2	ENSG00000138080
EMILIN2	18	ENSG00000132205
EMILIN3	20	ENSG00000183798
EML1	14	ENSG00000066629
EML2	19	ENSG00000125746
EML3	11	ENSG00000149499
EML4	2	ENSG00000143924
EML5	14	ENSG00000165521
EML6	2	ENSG00000214595
EMP1	12	ENSG00000134531
EMP2	16	ENSG00000213853
EMP3	19	ENSG00000142227
EMX1	2	ENSG00000135638
EMX2	10	ENSG00000170370
EN1	2	ENSG00000163064
EN2	7	ENSG00000164778
ENAH	1	ENSG00000154380
ENAM	4	ENSG00000132464
ENC1	5	ENSG00000171617
ENDOD1	11	ENSG00000149218
ENDOG	9	ENSG00000167136
ENDOU	12	ENSG00000111405
ENDOV	17	ENSG00000173818
ENG	9	ENSG00000106991
ENGASE	17	ENSG00000167280
ENHO	9	ENSG00000168913
ENKD1	16	ENSG00000124074
ENKUR	10	ENSG00000151023
ENO1	1	ENSG00000074800
ENO2	12	ENSG00000111674
ENO3	17	ENSG00000108515
ENO4	10	ENSG00000188316
ENOPH1	4	ENSG00000145293
ENOSF1	18	ENSG00000132199
ENOX1	13	ENSG00000120658
ENOX2	X	ENSG00000165675
ENPEP	4	ENSG00000138792
ENPP1	6	ENSG00000197594
ENPP2	8	ENSG00000136960
ENPP3	6	ENSG00000154269
ENPP4	6	ENSG00000001561
ENPP5	6	ENSG00000112796
ENPP6	4	ENSG00000164303
ENPP7	17	ENSG00000182156
ENSA	1	ENSG00000143420
ENTHD1	22	ENSG00000176177
ENTHD2	17	ENSG00000167302
ENTPD1	10	ENSG00000138185
ENTPD2	9	ENSG00000054179
ENTPD3	3	ENSG00000168032
ENTPD4	8	ENSG00000197217
ENTPD5	14	ENSG00000187097
ENTPD6	20	ENSG00000197586
ENTPD7	10	ENSG00000198018
ENTPD8	9	ENSG00000188833
ENY2	8	ENSG00000120533
EOGT	3	ENSG00000163378
EOMES	3	ENSG00000163508
EP300	22	ENSG00000100393
EP400	12	ENSG00000183495
EP400NL	12	ENSG00000185684
EPAS1	2	ENSG00000116016
EPB41	1	ENSG00000159023
EPB41L1	20	ENSG00000088367
EPB41L2	6	ENSG00000079819
EPB41L3	18	ENSG00000082397
EPB41L4A	5	ENSG00000129595
EPB41L4B	9	ENSG00000095203
EPB41L5	2	ENSG00000115109
EPB42	15	ENSG00000166947
EPC1	10	ENSG00000120616
EPC2	2	ENSG00000135999
EPCAM	2	ENSG00000119888
EPDR1	7	ENSG00000086289
EPG5	18	ENSG00000152223
EPGN	4	ENSG00000182585
EPHA1	7	ENSG00000146904
EPHA10	1	ENSG00000183317
EPHA2	1	ENSG00000142627
EPHA3	3	ENSG00000044524
EPHA4	2	ENSG00000116106
EPHA5	4	ENSG00000145242
EPHA6	3	ENSG00000080224
EPHA7	6	ENSG00000135333
EPHA8	1	ENSG00000070886
EPHB1	3	ENSG00000154928
EPHB2	1	ENSG00000133216
EPHB3	3	ENSG00000182580
EPHB4	7	ENSG00000196411
EPHB6	7	ENSG00000106123
EPHX1	1	ENSG00000143819
EPHX2	8	ENSG00000120915
EPHX3	19	ENSG00000105131
EPHX4	1	ENSG00000172031
EPM2A	6	ENSG00000112425
EPM2AIP1	3	ENSG00000178567
EPN1	19	ENSG00000063245
EPN2	17	ENSG00000072134
EPN3	17	ENSG00000049283
EPO	7	ENSG00000130427
EPOR	19	ENSG00000187266
EPPIN	20	ENSG00000101448
EPPIN-WFDC6	20	ENSG00000249139
EPPK1	8	ENSG00000261150
EPRS	1	ENSG00000136628
EPS15	1	ENSG00000085832
EPS15L1	19	ENSG00000127527
EPS8	12	ENSG00000151491
EPS8L1	19	ENSG00000131037
EPS8L2	11	ENSG00000177106
EPS8L3	1	ENSG00000198758
EPSTI1	13	ENSG00000133106
EPT1	2	ENSG00000138018
EPX	17	ENSG00000121053
EPYC	12	ENSG00000083782
EQTN	9	ENSG00000120160
ERAL1	17	ENSG00000132591
ERAP1	5	ENSG00000164307
ERAP2	5	ENSG00000164308
ERAS	X	ENSG00000187682
ERBB2	17	ENSG00000141736
ERBB2IP	5	ENSG00000112851
ERBB3	12	ENSG00000065361
ERBB4	2	ENSG00000178568
ERC1	12	ENSG00000082805
ERC2	3	ENSG00000187672
ERCC1	19	ENSG00000012061
ERCC2	19	ENSG00000104884
ERCC3	2	ENSG00000163161
ERCC4	16	ENSG00000175595
ERCC5	13	ENSG00000134899
ERCC6	10	ENSG00000225830
ERCC6-PGBD3	10	ENSG00000258838
ERCC6L	X	ENSG00000186871
ERCC6L2	9	ENSG00000182150
ERCC8	5	ENSG00000049167
EREG	4	ENSG00000124882
ERF	19	ENSG00000105722
ERG	21	ENSG00000157554
ERGIC1	5	ENSG00000113719
ERGIC2	12	ENSG00000087502
ERGIC3	20	ENSG00000125991
ERH	14	ENSG00000100632
ERI1	8	ENSG00000104626
ERI2	16	ENSG00000196678
ERI3	1	ENSG00000117419
ERICH1	8	ENSG00000104714
ERICH2	2	ENSG00000204334
ERICH3	1	ENSG00000178965
ERICH4	19	ENSG00000204978
ERICH5	8	ENSG00000177459
ERICH6	3	ENSG00000163645
ERICH6B	13	ENSG00000165837
ERLEC1	2	ENSG00000068912
ERLIN1	10	ENSG00000107566
ERLIN2	8	ENSG00000147475
ERMAP	1	ENSG00000164010
ERMARD	6	ENSG00000130023
ERMN	2	ENSG00000136541
ERMP1	9	ENSG00000099219
ERN1	17	ENSG00000178607
ERN2	16	ENSG00000134398
ERO1A	14	ENSG00000197930
ERO1B	1	ENSG00000086619
ERP27	12	ENSG00000139055
ERP29	12	ENSG00000089248
ERP44	9	ENSG00000023318
ERRFI1	1	ENSG00000116285
ERV3-1	7	ENSG00000213462
ERVFRD-1	6	ENSG00000244476
ERVK3-1	19	ENSG00000142396
ERVMER34-1	4	ENSG00000226887
ERVV-1	19	ENSG00000269526
ERVV-2	19	ENSG00000268964
ERVW-1	7	ENSG00000242950
ESAM	11	ENSG00000149564
ESCO1	18	ENSG00000141446
ESCO2	8	ENSG00000171320
ESD	13	ENSG00000139684
ESF1	20	ENSG00000089048
ESM1	5	ENSG00000164283
ESPL1	12	ENSG00000135476
ESPN	1	ENSG00000187017
ESPNL	2	ENSG00000144488
ESR1	6	ENSG00000091831
ESR2	14	ENSG00000140009
ESRP1	8	ENSG00000104413
ESRP2	16	ENSG00000103067
ESRRA	11	ENSG00000173153
ESRRB	14	ENSG00000119715
ESRRG	1	ENSG00000196482
ESX1	X	ENSG00000123576
ESYT1	12	ENSG00000139641
ESYT2	7	ENSG00000117868
ESYT3	3	ENSG00000158220
ETAA1	2	ENSG00000143971
ETF1	5	ENSG00000120705
ETFA	15	ENSG00000140374
ETFB	19	ENSG00000105379
ETFDH	4	ENSG00000171503
ETHE1	19	ENSG00000105755
ETNK1	12	ENSG00000139163
ETNK2	1	ENSG00000143845
ETNPPL	4	ENSG00000164089
ETS1	11	ENSG00000134954
ETS2	21	ENSG00000157557
ETV1	7	ENSG00000006468
ETV2	19	ENSG00000105672
ETV3	1	ENSG00000117036
ETV3L	1	ENSG00000253831
ETV4	17	ENSG00000175832
ETV5	3	ENSG00000244405
ETV6	12	ENSG00000139083
ETV7	6	ENSG00000010030
EVA1A	2	ENSG00000115363
EVA1B	1	ENSG00000142694
EVA1C	21	ENSG00000166979
EVC	4	ENSG00000072840
EVC2	4	ENSG00000173040
EVI2A	17	ENSG00000126860
EVI2B	17	ENSG00000185862
EVI5	1	ENSG00000067208
EVI5L	19	ENSG00000142459
EVL	14	ENSG00000196405
EVPL	17	ENSG00000167880
EVPLL	17	ENSG00000214860
EVX1	7	ENSG00000106038
EVX2	2	ENSG00000174279
EWSR1	22	ENSG00000182944
EXD1	15	ENSG00000178997
EXD2	14	ENSG00000081177
EXD3	9	ENSG00000187609
EXO1	1	ENSG00000174371
EXO5	1	ENSG00000164002
EXOC1	4	ENSG00000090989
EXOC2	6	ENSG00000112685
EXOC3	5	ENSG00000180104
EXOC3L1	16	ENSG00000179044
EXOC3L2	19	ENSG00000130201
EXOC3L4	14	ENSG00000205436
EXOC4	7	ENSG00000131558
EXOC5	14	ENSG00000070367
EXOC6	10	ENSG00000138190
EXOC6B	2	ENSG00000144036
EXOC7	17	ENSG00000182473
EXOC8	1	ENSG00000116903
EXOG	3	ENSG00000157036
EXOSC1	10	ENSG00000171311
EXOSC10	1	ENSG00000171824
EXOSC2	9	ENSG00000130713
EXOSC3	9	ENSG00000107371
EXOSC4	8	ENSG00000178896
EXOSC5	19	ENSG00000077348
EXOSC6	16	ENSG00000223496
EXOSC7	3	ENSG00000075914
EXOSC8	13	ENSG00000120699
EXOSC9	4	ENSG00000123737
EXPH5	11	ENSG00000110723
EXT1	8	ENSG00000182197
EXT2	11	ENSG00000151348
EXTL1	1	ENSG00000158008
EXTL2	1	ENSG00000162694
EXTL3	8	ENSG00000012232
EYA1	8	ENSG00000104313
EYA2	20	ENSG00000064655
EYA3	1	ENSG00000158161
EYA4	6	ENSG00000112319
EYS	6	ENSG00000188107
EZH1	17	ENSG00000108799
EZH2	7	ENSG00000106462
EZR	6	ENSG00000092820
F10	13	ENSG00000126218
F11	4	ENSG00000088926
F11R	1	ENSG00000158769
F12	5	ENSG00000131187
F13A1	6	ENSG00000124491
F13B	1	ENSG00000143278
F2	11	ENSG00000180210
F2R	5	ENSG00000181104
F2RL1	5	ENSG00000164251
F2RL2	5	ENSG00000164220
F2RL3	19	ENSG00000127533
F3	1	ENSG00000117525
F5	1	ENSG00000198734
F7	13	ENSG00000057593
F8	X	ENSG00000185010
F8A1	X	ENSG00000277203
F8A2	X	ENSG00000274791
F8A3	X	ENSG00000277150
F9	X	ENSG00000101981
FA2H	16	ENSG00000103089
FAAH	1	ENSG00000117480
FAAH2	X	ENSG00000165591
FAAP100	17	ENSG00000185504
FAAP20	1	ENSG00000162585
FAAP24	19	ENSG00000131944
FABP1	2	ENSG00000163586
FABP12	8	ENSG00000197416
FABP2	4	ENSG00000145384
FABP3	1	ENSG00000121769
FABP4	8	ENSG00000170323
FABP5	8	ENSG00000164687
FABP6	5	ENSG00000170231
FABP7	6	ENSG00000164434
FABP9	8	ENSG00000205186
FADD	11	ENSG00000168040
FADS1	11	ENSG00000149485
FADS2	11	ENSG00000134824
FADS3	11	ENSG00000221968
FADS6	17	ENSG00000172782
FAF1	1	ENSG00000185104
FAF2	5	ENSG00000113194
FAH	15	ENSG00000103876
FAHD1	16	ENSG00000180185
FAHD2A	2	ENSG00000115042
FAHD2B	2	ENSG00000144199
FAIM	3	ENSG00000158234
FAIM2	12	ENSG00000135472
FAM101A	12	ENSG00000178882
FAM101B	17	ENSG00000183688
FAM102A	9	ENSG00000167106
FAM102B	1	ENSG00000162636
FAM103A1	15	ENSG00000169612
FAM104A	17	ENSG00000133193
FAM104B	X	ENSG00000182518
FAM105A	5	ENSG00000145569
FAM106A	17	ENSG00000213077
FAM107A	3	ENSG00000168309
FAM107B	10	ENSG00000065809
FAM109A	12	ENSG00000198324
FAM109B	22	ENSG00000177096
FAM110A	20	ENSG00000125898
FAM110B	8	ENSG00000169122
FAM110C	2	ENSG00000184731
FAM110D	1	ENSG00000197245
FAM111A	11	ENSG00000166801
FAM111B	11	ENSG00000189057
FAM114A1	4	ENSG00000197712
FAM114A2	5	ENSG00000055147
FAM117A	17	ENSG00000121104
FAM117B	2	ENSG00000138439
FAM118A	22	ENSG00000100376
FAM118B	11	ENSG00000197798
FAM120A	9	ENSG00000048828
FAM120AOS	9	ENSG00000188938
FAM120B	6	ENSG00000112584
FAM120C	X	ENSG00000184083
FAM122A	9	ENSG00000187866
FAM122B	X	ENSG00000156504
FAM122C	X	ENSG00000156500
FAM124A	13	ENSG00000150510
FAM124B	2	ENSG00000124019
FAM126A	7	ENSG00000122591
FAM126B	2	ENSG00000155744
FAM127A	X	ENSG00000134590
FAM127B	X	ENSG00000203950
FAM127C	X	ENSG00000212747
FAM129A	1	ENSG00000135842
FAM129B	9	ENSG00000136830
FAM129C	19	ENSG00000167483
FAM131A	3	ENSG00000175182
FAM131B	7	ENSG00000159784
FAM131C	1	ENSG00000185519
FAM132A	1	ENSG00000184163
FAM132B	2	ENSG00000178752
FAM133A	X	ENSG00000179083
FAM133B	7	ENSG00000234545
FAM134A	2	ENSG00000144567
FAM134B	5	ENSG00000154153
FAM134C	17	ENSG00000141699
FAM135A	6	ENSG00000082269
FAM135B	8	ENSG00000147724
FAM136A	2	ENSG00000035141
FAM13A	4	ENSG00000138640
FAM13B	5	ENSG00000031003
FAM13C	10	ENSG00000148541
FAM149A	4	ENSG00000109794
FAM149B1	10	ENSG00000138286
FAM150A	8	ENSG00000196711
FAM150B	2	ENSG00000189292
FAM151A	1	ENSG00000162391
FAM151B	5	ENSG00000152380
FAM153A	5	ENSG00000170074
FAM153B	5	ENSG00000182230
FAM153C	5	ENSG00000204677
FAM155A	13	ENSG00000204442
FAM155B	X	ENSG00000130054
FAM156A	X	ENSG00000268350
FAM156B	X	ENSG00000179304
FAM159A	1	ENSG00000182183
FAM159B	5	ENSG00000145642
FAM160A1	4	ENSG00000164142
FAM160A2	11	ENSG00000051009
FAM160B1	10	ENSG00000151553
FAM160B2	8	ENSG00000158863
FAM161A	2	ENSG00000170264
FAM161B	14	ENSG00000156050
FAM162A	3	ENSG00000114023
FAM162B	6	ENSG00000183807
FAM163A	1	ENSG00000143340
FAM163B	9	ENSG00000196990
FAM166A	9	ENSG00000188163
FAM166B	9	ENSG00000215187
FAM167A	8	ENSG00000154319
FAM167B	1	ENSG00000183615
FAM168A	11	ENSG00000054965
FAM168B	2	ENSG00000152102
FAM169A	5	ENSG00000198780
FAM169B	15	ENSG00000185087
FAM170A	5	ENSG00000164334
FAM170B	10	ENSG00000172538
FAM171A1	10	ENSG00000148468
FAM171A2	17	ENSG00000161682
FAM171B	2	ENSG00000144369
FAM172A	5	ENSG00000113391
FAM173A	16	ENSG00000103254
FAM173B	5	ENSG00000150756
FAM174A	5	ENSG00000174132
FAM174B	15	ENSG00000185442
FAM175A	4	ENSG00000163322
FAM175B	10	ENSG00000165660
FAM177A1	14	ENSG00000151327
FAM177B	1	ENSG00000197520
FAM178B	2	ENSG00000168754
FAM179A	2	ENSG00000189350
FAM179B	14	ENSG00000198718
FAM180A	7	ENSG00000189320
FAM180B	11	ENSG00000196666
FAM181A	14	ENSG00000140067
FAM181B	11	ENSG00000182103
FAM182B	20	ENSG00000175170
FAM183A	1	ENSG00000186973
FAM184A	6	ENSG00000111879
FAM184B	4	ENSG00000047662
FAM185A	7	ENSG00000222011
FAM186A	12	ENSG00000185958
FAM186B	12	ENSG00000135436
FAM187A	17	ENSG00000214447
FAM187B	19	ENSG00000177558
FAM188A	10	ENSG00000148481
FAM188B	7	ENSG00000106125
FAM189A1	15	ENSG00000104059
FAM189A2	9	ENSG00000135063
FAM189B	1	ENSG00000160767
FAM192A	16	ENSG00000172775
FAM193A	4	ENSG00000125386
FAM193B	5	ENSG00000146067
FAM195A	16	ENSG00000172366
FAM195B	17	ENSG00000225663
FAM196A	10	ENSG00000188916
FAM196B	5	ENSG00000204767
FAM198A	3	ENSG00000144649
FAM198B	4	ENSG00000164125
FAM199X	X	ENSG00000123575
FAM19A1	3	ENSG00000183662
FAM19A2	12	ENSG00000198673
FAM19A3	1	ENSG00000184599
FAM19A4	3	ENSG00000163377
FAM19A5	22	ENSG00000219438
FAM200A	7	ENSG00000221909
FAM200B	4	ENSG00000237765
FAM204A	10	ENSG00000165669
FAM205A	9	ENSG00000205108
FAM205C	9	ENSG00000187791
FAM206A	9	ENSG00000119328
FAM207A	21	ENSG00000160256
FAM208A	3	ENSG00000163946
FAM208B	10	ENSG00000108021
FAM209A	20	ENSG00000124103
FAM209B	20	ENSG00000213714
FAM20A	17	ENSG00000108950
FAM20B	1	ENSG00000116199
FAM20C	7	ENSG00000177706
FAM210A	18	ENSG00000177150
FAM210B	20	ENSG00000124098
FAM212A	3	ENSG00000185614
FAM212B	1	ENSG00000197852
FAM213A	10	ENSG00000122378
FAM213B	1	ENSG00000157870
FAM214A	15	ENSG00000047346
FAM214B	9	ENSG00000005238
FAM216A	12	ENSG00000204856
FAM216B	13	ENSG00000179813
FAM217A	6	ENSG00000145975
FAM217B	20	ENSG00000196227
FAM218A	4	ENSG00000250486
FAM219A	9	ENSG00000164970
FAM219B	15	ENSG00000178761
FAM21A	10	ENSG00000099290
FAM21C	10	ENSG00000172661
FAM220A	7	ENSG00000178397
FAM221A	7	ENSG00000188732
FAM221B	9	ENSG00000204930
FAM222A	12	ENSG00000139438
FAM222B	17	ENSG00000173065
FAM227A	22	ENSG00000184949
FAM227B	15	ENSG00000166262
FAM228A	2	ENSG00000186453
FAM228B	2	ENSG00000219626
FAM229A	1	ENSG00000225828
FAM229B	6	ENSG00000203778
FAM231A	1	ENSG00000237847
FAM231C	1	ENSG00000268991,ENSG00000279132
FAM231D	1	ENSG00000272058
FAM234A	16	ENSG00000167930
FAM234B	12	ENSG00000084444
FAM24A	10	ENSG00000203795
FAM24B	10	ENSG00000213185
FAM25A	10	ENSG00000188100
FAM25C	10	ENSG00000276430
FAM25G	10	ENSG00000189090
FAM26D	6	ENSG00000164451
FAM26E	6	ENSG00000178033
FAM26F	6	ENSG00000188820
FAM32A	19	ENSG00000105058
FAM35A	10	ENSG00000122376
FAM3A	X	ENSG00000071889
FAM3B	21	ENSG00000183844
FAM3C	7	ENSG00000196937
FAM3D	3	ENSG00000198643
FAM43A	3	ENSG00000185112
FAM43B	1	ENSG00000183114
FAM45A	10	ENSG00000119979
FAM46A	6	ENSG00000112773
FAM46B	1	ENSG00000158246
FAM46C	1	ENSG00000183508
FAM46D	X	ENSG00000174016
FAM47A	X	ENSG00000185448
FAM47B	X	ENSG00000189132
FAM47C	X	ENSG00000198173
FAM47E	4	ENSG00000189157
FAM47E-STBD1	4	ENSG00000272414
FAM49A	2	ENSG00000197872
FAM49B	8	ENSG00000153310
FAM50A	X	ENSG00000071859
FAM50B	6	ENSG00000145945
FAM53A	4	ENSG00000174137
FAM53B	10	ENSG00000189319
FAM53C	5	ENSG00000120709
FAM57A	17	ENSG00000167695
FAM57B	16	ENSG00000149926
FAM58A	X	ENSG00000262919
FAM60A	12	ENSG00000139146
FAM63A	1	ENSG00000143409
FAM63B	15	ENSG00000128923
FAM64A	17	ENSG00000129195
FAM65A	16	ENSG00000039523
FAM65B	6	ENSG00000111913
FAM65C	20	ENSG00000042062
FAM69A	1	ENSG00000154511
FAM69B	9	ENSG00000165716
FAM69C	18	ENSG00000187773
FAM71A	1	ENSG00000162771
FAM71B	5	ENSG00000170613
FAM71C	12	ENSG00000180219
FAM71D	14	ENSG00000172717
FAM71E1	19	ENSG00000142530
FAM71E2	19	ENSG00000180043
FAM71F1	7	ENSG00000135248
FAM71F2	7	ENSG00000205085
FAM72A	1	ENSG00000196550
FAM72B	1	ENSG00000188610
FAM72C	1	ENSG00000263513
FAM72D	1	ENSG00000215784
FAM73A	1	ENSG00000180488
FAM73B	9	ENSG00000148343
FAM76A	1	ENSG00000009780
FAM76B	11	ENSG00000077458
FAM78A	9	ENSG00000126882
FAM78B	1	ENSG00000188859
FAM81A	15	ENSG00000157470
FAM81B	5	ENSG00000153347
FAM83A	8	ENSG00000147689
FAM83B	6	ENSG00000168143
FAM83C	20	ENSG00000125998
FAM83D	20	ENSG00000101447
FAM83E	19	ENSG00000105523
FAM83F	22	ENSG00000133477
FAM83G	17	ENSG00000188522
FAM83H	8	ENSG00000180921
FAM84A	2	ENSG00000162981
FAM84B	8	ENSG00000168672
FAM86B1	8	ENSG00000186523
FAM86B2	8	ENSG00000145002
FAM86C1	11	ENSG00000158483
FAM89A	1	ENSG00000182118
FAM89B	11	ENSG00000176973
FAM8A1	6	ENSG00000137414
FAM90A1	12	ENSG00000171847
FAM90A26	4	ENSG00000229924
FAM91A1	8	ENSG00000176853
FAM92A1	8	ENSG00000188343
FAM92B	16	ENSG00000153789
FAM96A	15	ENSG00000166797
